"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","prtvtdat","prtvtebe","prtvtchr","prtvtccy","prtvtffi","prtvtffr","prtvgde1","prtvgde2","prtvtegr","prtvthhu","prtvteis","prtvteie","prtvteit","prtvclt1","prtvclt2","prtvclt3","prtvtinl","prtvtcno","prtvtfpl","prtvtept","prtvtbrs","prtvtesk","prtvtgsi","prtvtges","prtvtdse","prtvthch","prtvtdgb","contplt","donprty","badge","sgnptit","pbldmna","bctprd","pstplonl","volunfp","clsprty","prtcleat","prtclebe","prtclbhr","prtclccy","prtclgfi","prtclgfr","prtclgde","prtclegr","prtclihu","prtcleis","prtclfie","prtclfit","prtclclt","prtclhnl","prtclcno","prtcljpl","prtclgpt","prtclbrs","prtclesk","prtclgsi","prtcldse","prtclhch","prtcldgb","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","lrnobed","loylead","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgblge","rlgdnme","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","feethngr","facntr","fbrncntc","mocntr","mbrncntc","ccnthum","ccrdprs","wrclmch","vteurmmb","vteubcmb","ipcrtiva","impricha","ipeqopta","ipshabta","impsafea","impdiffa","ipfrulea","ipudrsta","ipmodsta","ipgdtima","impfreea","iphlppla","ipsucesa","ipstrgva","ipadvnta","ipbhprpa","iprspota","iplylfra","impenva","imptrada","impfuna","prob","stratum","psu"
"ESS11e02",11,"2.0","20.11.2024",67416,"HU",0.79973197,0.3611236,0.38747352,0.13992582,30,4,120,2,3,4,3,4,4,3,3,7,7,8,6,6,7,3,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,,,,,,,,,10,,,,,,,,,,,,,,,2,7,7,6,7,7,6,6,2,4,1,2,3,1,2,1,3,3,2,2,5,7,3,1,2,2,2,2,3,8,8,1,1,6,66,5,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",3,6,4,1,,2,2,3,2,2,3,3,3,3,2,2,3,2,2,2,3,3,3,2,3,2,0.0007343689,830,10293
"ESS11e02",11,"2.0","20.11.2024",67444,"HU",0.8177212,0.73313254,0.38747352,0.28406945,30,1,6666,2,2,2,3,2,1,2,2,6,6,10,6,7,6,6,1,,,,,,,,,,77,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,77,,,,,,,,,,,,,,,6,5,6,5,5,7,88,5,2,2,4,4,4,4,4,3,3,4,2,88,5,6,3,2,3,2,2,3,3,7,8,1,1,6,66,6,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",4,7,4,1,,5,4,5,4,3,4,4,5,3,3,4,3,4,4,4,4,3,3,3,4,3,0.00071821344,799,10266
"ESS11e02",11,"2.0","20.11.2024",67455,"HU",0.79973197,1.5341495,0.38747352,0.5944423,60,5,150,2,5,0,3,2,1,2,1,5,7,6,3,3,0,3,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,10,,,,,,,,,,,,,,,3,8,7,7,7,8,7,7,3,2,1,5,3,1,2,4,4,4,3,4,2,7,2,2,2,2,1,1,3,8,3,1,2,6,66,2,88,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",3,5,3,1,,3,5,3,3,2,3,3,3,3,2,3,2,2,2,3,2,3,1,2,2,2,0.0007343689,830,10276
"ESS11e02",11,"2.0","20.11.2024",67473,"HU",1.284016,0.92046344,0.38747352,0.3566552,798,4,60,8,7,7,3,1,1,1,1,8,8,8,8,8,8,8,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,10,,,,,,,,,,,,,,,2,5,8,8,8,8,8,3,2,3,4,3,7,3,2,3,3,3,8,8,8,8,4,3,3,2,2,2,3,8,8,1,1,6,66,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",4,5,2,1,,5,5,2,3,1,5,3,3,2,4,2,2,5,2,5,2,2,2,2,2,2,0.00045739175,755,10132
"ESS11e02",11,"2.0","20.11.2024",67484,"HU",0.79973197,0.81648475,0.38747352,0.31636623,60,4,60,3,3,5,3,2,2,2,2,4,3,6,4,2,4,5,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,2,,,,,,,,,66,,,,,,,,,,,,,,,6,2,6,5,4,3,0,0,2,2,4,3,4,2,1,2,2,2,3,3,4,7,5,3,3,2,2,2,3,6,7,1,2,6,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",4,6,4,1,,2,3,3,3,3,3,3,3,3,2,2,2,2,2,4,2,2,2,2,2,2,0.0007343689,830,9427
"ESS11e02",11,"2.0","20.11.2024",67488,"HU",0.7841711,0.29360268,0.38747352,0.11376326,60,5,60,5,1,5,3,2,4,3,4,8,8,8,7,7,8,9,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,2,2,1,2,2,2,1,2,1,,,,,,,,,10,,,,,,,,,,,,,,,1,10,10,9,9,9,9,8,2,3,4,3,7,1,1,2,2,3,6,7,6,10,6,2,3,2,2,3,3,10,10,1,1,6,66,8,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",2,8,3,1,,4,5,1,4,1,6,4,2,1,3,3,1,4,1,6,2,5,1,2,2,2,0.00074894156,819,10327
"ESS11e02",11,"2.0","20.11.2024",67493,"HU",0.8177212,0.6890397,0.38747352,0.26698464,180,1,6666,7,8,6,3,2,2,2,1,7,7,7,8,7,7,6,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,10,,,,,,,,,,,,,,,2,7,3,8,7,7,7,3,3,2,4,4,6,2,4,3,4,4,6,3,3,5,2,1,1,2,2,2,1,5,6,1,1,6,66,7,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",4,4,3,1,,2,5,2,4,2,3,2,3,4,2,4,2,4,3,2,3,3,2,4,3,3,0.00071821344,799,10392
"ESS11e02",11,"2.0","20.11.2024",67509,"HU",0.8177212,0.7798857,0.38747352,0.30218506,1061,3,6666,1,4,2,2,3,3,1,3,5,3,6,5,4,4,3,1,,,,,,,,,,77,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,8,,,,,,,,,66,,,,,,,,,,,,,,,6,77,6,0,88,4,4,9,2,3,2,4,5,1,4,3,3,2,3,4,1,5,5,1,2,2,8,2,3,5,7,2,66,2,66,2,7,7,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,"6666",6666,"HUN","000",1,2,"AE",1,"6666",4,4,4,88,,2,6,1,5,4,3,5,3,5,3,2,6,3,4,88,3,4,3,4,5,2,0.00071821344,799,9393
"ESS11e02",11,"2.0","20.11.2024",67514,"HU",0.8177212,0.73313254,0.38747352,0.28406945,60,4,120,7,6,6,2,2,2,2,2,8,8,9,8,7,8,7,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,10,,,,,,,,,,,,,,,2,7,6,6,6,6,7,7,2,2,5,5,7,2,3,2,3,2,6,6,7,7,3,2,3,2,2,3,3,7,8,1,1,6,66,8,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",3,5,3,1,,3,4,3,2,4,3,5,3,2,4,3,4,2,5,3,3,3,2,4,3,2,0.00071821344,799,10075
"ESS11e02",11,"2.0","20.11.2024",67530,"HU",0.781485,0.6697525,0.38747352,0.25951135,30,4,30,0,5,6,3,1,1,2,1,5,5,6,0,0,5,5,1,,,,,,,,,,77,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,66,,,,,,,,,,,,,,,6,5,8,5,4,5,6,3,1,2,2,4,5,3,3,3,3,3,5,5,88,9,6,4,4,2,2,2,2,10,10,1,1,6,66,4,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",3,5,4,1,,2,2,1,1,3,3,4,2,5,1,1,2,1,1,2,2,3,1,1,2,1,0.0007515158,790,10273
"ESS11e02",11,"2.0","20.11.2024",67538,"HU",1.291736,1.881563,0.38747352,0.7290558,90,4,70,7,5,7,2,3,3,3,3,5,7,8,6,5,4,7,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,1,1,2,2,1,2,1,1,1,,,,,,,,,10,,,,,,,,,,,,,,,2,7,8,7,7,7,7,6,2,2,3,3,7,2,2,2,2,2,6,6,5,9,4,5,5,2,2,2,3,9,7,1,1,6,66,7,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"3000",1976,"HUN","000",1,1,"6666",1,"6666",4,4,3,1,,2,3,2,1,2,1,4,2,2,5,2,2,2,2,3,2,2,1,2,2,3,0.00045465818,779,9698
"ESS11e02",11,"2.0","20.11.2024",67544,"HU",0.8177212,0.6890397,0.38747352,0.26698464,30,3,6666,1,3,1,3,1,1,1,1,0,88,3,0,1,1,1,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,2,8,8,2,2,2,2,2,,,,,,,,,66,,,,,,,,,,,,,,,6,3,5,0,1,0,88,88,1,4,2,4,2,3,4,8,4,4,0,3,0,2,1,0,1,2,2,2,3,7,7,1,1,6,66,88,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",4,6,3,88,,2,4,1,3,4,2,4,3,2,5,3,3,2,4,6,3,3,5,3,4,3,0.00071821344,799,10354
"ESS11e02",11,"2.0","20.11.2024",67547,"HU",0.7841711,0.5828249,0.38747352,0.2258292,30,1,6666,4,5,6,3,2,1,2,1,4,6,7,4,4,4,3,2,,,,,,,,,,66,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,,,,,,,,,66,,,,,,,,,,,,,,,6,88,8,6,6,6,88,6,2,4,4,5,88,8,2,3,3,3,88,88,88,7,3,4,1,2,2,3,3,5,6,1,2,6,66,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"3000",2020,"SLO","000",1,2,"3000",2,"3000",2,2,2,1,,3,5,2,2,3,4,2,3,3,4,3,2,4,4,5,2,2,2,4,4,4,0.00074894156,819,10287
"ESS11e02",11,"2.0","20.11.2024",67552,"HU",0.79973197,0.3611236,0.38747352,0.13992582,60,5,60,7,4,8,3,3,1,2,1,1,2,2,1,0,1,3,1,,,,,,,,,,77,,,,,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,,,,,,,,,66,,,,,,,,,,,,,,,6,5,6,6,6,2,6,4,5,3,5,5,0,1,1,3,4,4,3,7,5,6,4,2,2,2,1,3,2,8,6,1,2,6,66,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",3,9,4,2,,2,5,2,2,2,2,5,2,2,2,2,2,2,2,5,2,2,2,2,2,2,0.0007343689,830,10276
"ESS11e02",11,"2.0","20.11.2024",67559,"HU",1.2878537,1.2578624,0.38747352,0.48738837,120,5,60,0,0,0,4,1,1,1,1,0,0,0,0,0,0,0,2,,,,,,,,,,66,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,66,,,,,,,,,,,,,,,6,77,77,0,0,0,0,0,1,1,5,1,0,5,5,2,2,2,7,7,7,77,2,2,2,2,2,1,3,10,10,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",2,1,"6666",1,"6666",4,5,3,77,,2,3,2,2,2,2,4,2,2,2,2,2,2,2,5,2,5,2,2,2,2,0.00045602873,845,10172
"ESS11e02",11,"2.0","20.11.2024",67579,"HU",0.781485,0.6697525,0.38747352,0.25951135,30,2,6666,5,6,7,3,1,1,1,1,6,7,7,3,3,6,7,3,,,,,,,,,,66,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,77,,,,,,,,,,,,,,,6,77,8,7,7,7,88,3,2,5,2,5,5,1,2,3,4,4,3,4,4,6,2,0,1,2,2,3,2,10,8,7,66,7,66,0,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",3,5,3,88,,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,0.0007515158,790,10199
"ESS11e02",11,"2.0","20.11.2024",67595,"HU",0.781485,1.0295416,0.38747352,0.39892012,40,5,40,6,7,8,2,3,2,3,3,7,7,8,6,7,4,7,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,1,,,,,,,,,10,,,,,,,,,,,,,,,2,9,10,9,8,8,8,8,3,3,4,4,7,2,2,1,3,4,7,7,7,9,2,3,2,2,2,2,2,10,10,1,1,6,66,5,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",4,8,4,1,,1,4,2,4,2,2,1,2,2,2,1,2,2,2,5,2,2,2,2,2,2,0.0007515158,790,10294
"ESS11e02",11,"2.0","20.11.2024",67600,"HU",1.3019409,0.9570569,0.38747352,0.3708342,75,2,6666,2,4,4,2,2,3,3,2,8,8,8,9,6,4,3,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,10,,,,,,,,,,,,,,,3,10,2,3,6,10,8,5,1,3,4,8,0,1,2,2,2,2,3,5,5,10,5,5,3,2,2,3,3,10,8,2,66,1,1,0,6,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",3,1,4,1,,1,5,3,2,2,1,3,3,4,4,1,2,3,3,5,2,3,2,3,1,2,0.00045109447,774,9442
"ESS11e02",11,"2.0","20.11.2024",67641,"HU",0.781485,0.6294715,0.38747352,0.24390353,0,1,6666,3,7,3,4,1,1,1,1,3,4,5,1,1,6,6,2,,,,,,,,,,66,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,66,,,,,,,,,,,,,,,6,5,3,3,2,4,5,3,1,3,3,3,8,2,3,3,4,3,5,5,5,3,1,0,1,2,2,4,2,10,10,1,1,6,66,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",3,0,3,1,,6,6,4,5,2,5,4,5,4,4,4,5,6,2,6,4,5,4,3,4,4,0.0007515158,790,10085
"ESS11e02",11,"2.0","20.11.2024",67713,"HU",1.3099011,0.58716094,0.38747352,0.22750932,0,4,90,6,6,4,4,2,1,2,1,4,6,4,4,3,2,7,2,,,,,,,,,,66,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,66,,,,,,,,,,,,,,,6,6,7,5,6,6,6,5,2,2,3,4,4,2,4,2,4,3,7,4,5,7,4,4,3,2,2,2,3,7,4,1,1,6,66,6,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",4,1,4,1,,2,1,2,3,2,4,5,5,5,2,3,3,3,3,5,3,3,3,3,2,2,0.00044835318,750,9916
"ESS11e02",11,"2.0","20.11.2024",67736,"HU",1.2772434,3.9273846,0.38747352,1.5217575,15,5,480,1,1,3,3,2,1,1,1,6,5,4,0,0,0,0,1,,,,,,,,,,77,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,1,,,,,,,,,77,,,,,,,,,,,,,,,6,7,3,2,4,5,4,3,2,7,5,4,4,4,4,8,8,8,1,88,88,7,5,4,3,2,2,3,2,8,88,1,1,6,66,6,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","HUN",1,1,"6666",1,"6666",3,88,3,1,,2,3,2,2,2,2,5,3,3,88,1,1,3,3,4,3,3,2,2,3,3,0.0004598171,803,9762
"ESS11e02",11,"2.0","20.11.2024",67774,"HU",0.7841711,0.57644427,0.38747352,0.22335689,45,5,90,1,2,1,3,1,1,5,1,0,1,2,0,0,0,5,2,,,,,,,,,,66,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,66,,,,,,,,,,,,,,,6,5,5,0,0,5,0,0,1,1,5,2,10,1,2,4,4,4,0,5,2,2,2,2,2,1,4,3,3,0,0,2,66,1,2,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",4,7,3,1,,5,6,1,3,1,6,1,2,1,2,1,2,5,1,6,1,5,1,2,5,2,0.00074894156,819,10366
"ESS11e02",11,"2.0","20.11.2024",67781,"HU",1.4268413,0.6442984,0.38747352,0.24964856,570,8,6666,9,10,9,2,2,2,3,4,7,9,9,77,77,9,9,2,,,,,,,,,,66,,,,,,,,,,,,,,,,,,2,2,2,2,8,2,2,2,2,,,,,,,,,66,,,,,,,,,,,,,,,6,5,7,7,6,8,7,6,2,1,2,7,5,2,2,2,2,2,6,7,6,6,5,2,3,2,1,1,3,6,6,2,66,2,66,77,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",2,1,"6666",1,"6666",3,6,3,1,,2,2,3,4,3,3,3,4,3,3,3,4,4,3,3,3,4,3,3,4,2,0.00041160733,770,9883
"ESS11e02",11,"2.0","20.11.2024",67830,"HU",1.3121643,0.6905131,0.38747352,0.26755553,120,5,390,0,4,5,3,2,2,2,1,0,10,10,2,2,3,3,2,,,,,,,,,,66,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,66,,,,,,,,,,,,,,,6,5,9,5,1,1,1,1,1,1,5,1,4,1,1,4,4,4,2,2,4,10,2,3,2,2,2,1,3,10,10,1,1,6,66,4,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",2,2,4,1,,1,3,1,1,1,1,1,1,1,2,1,2,2,1,1,1,3,1,1,1,1,0.0004475799,820,9741
"ESS11e02",11,"2.0","20.11.2024",67839,"HU",1.3501989,1.099605,0.38747352,0.4260678,510,5,300,8,6,6,3,2,2,2,3,2,5,7,2,2,8,6,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,12,,,,,,,,,,,,,,,2,1,8,1,1,1,4,4,1,1,5,1,4,2,2,3,3,3,4,4,3,5,2,2,2,2,2,2,3,6,4,1,1,6,66,6,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",2,1,"6666",1,"6666",3,6,3,1,,2,2,1,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,1,3,2,0.00043497173,778,9924
"ESS11e02",11,"2.0","20.11.2024",67852,"HU",1.2907349,0.71398973,0.38747352,0.2766521,30,4,30,4,4,4,4,1,1,1,1,0,0,3,1,0,3,88,2,,,,,,,,,,66,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,66,,,,,,,,,,,,,,,6,88,5,3,3,3,2,3,1,5,8,5,88,3,4,3,4,4,3,4,3,6,2,2,1,2,3,2,3,10,10,1,1,6,66,6,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",8,1,"6666",1,"6666",3,7,5,1,,1,1,1,1,1,1,2,2,2,2,1,2,1,4,4,4,5,1,1,3,1,0.0004550108,868,10213
"ESS11e02",11,"2.0","20.11.2024",67884,"HU",1.272023,0.79361945,0.38747352,0.30750653,30,4,130,6,6,3,3,3,1,2,2,3,5,4,4,2,5,5,1,,,,,,,,,,2,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,1,2,2,,,,,,,,,66,,,,,,,,,,,,,,,6,6,6,3,4,4,3,3,2,4,4,3,6,3,3,4,3,3,4,4,5,3,3,4,3,2,2,3,2,5,5,2,66,2,66,2,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",4,1,3,1,,2,3,3,3,4,4,4,4,4,3,3,4,3,3,4,3,3,3,4,3,3,0.00046170418,761,9870
"ESS11e02",11,"2.0","20.11.2024",67890,"HU",0.7872055,0.69130194,0.38747352,0.2678612,30,1,6666,2,3,2,3,1,1,1,1,9,9,9,2,2,88,88,2,,,,,,,,,,66,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,66,,,,,,,,,,,,,,,6,5,4,2,3,88,88,2,1,1,5,3,5,3,3,1,4,4,1,1,1,5,3,1,2,2,1,5,1,10,10,1,1,6,66,9,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",4,3,4,55,,5,5,1,3,1,5,1,2,1,5,88,2,5,1,6,1,3,1,1,1,6,0.00074605463,809,10381
"ESS11e02",11,"2.0","20.11.2024",67896,"HU",0.7841711,0.46610603,0.38747352,0.18060374,170,1,6666,6,2,5,2,1,1,1,1,0,1,5,4,4,8,8,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,3,,,,,,,,,,,,,,,2,1,6,1,1,5,1,1,1,1,5,4,2,1,4,3,3,4,5,2,5,7,1,4,1,2,1,5,1,10,10,1,1,6,66,8,7,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",4,2,5,1,,3,5,2,5,1,3,1,4,1,5,4,4,5,2,6,5,2,2,2,2,4,0.00074894156,819,10327
"ESS11e02",11,"2.0","20.11.2024",67909,"HU",0.7872055,0.5850802,0.38747352,0.22670308,30,1,6666,2,2,1,3,1,1,1,1,6,10,10,4,4,5,5,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,10,,,,,,,,,,,,,,,2,7,6,4,6,7,88,3,1,5,7,5,2,1,1,3,4,4,2,2,2,6,6,3,3,2,2,4,2,10,10,1,1,6,66,9,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",3,1,3,55,,3,4,1,5,1,6,1,1,1,5,5,2,5,1,6,1,6,1,2,1,4,0.00074605463,809,10292
"ESS11e02",11,"2.0","20.11.2024",67957,"HU",0.781485,1.0295416,0.38747352,0.39892012,30,5,90,5,5,7,4,1,1,1,1,7,8,9,1,0,6,6,1,,,,,,,,,,77,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,7,,,,,,,,,66,,,,,,,,,,,,,,,6,77,77,3,3,3,3,2,3,4,7,5,4,1,3,4,4,4,2,2,2,7,3,4,3,2,2,2,3,10,8,1,77,6,66,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",3,8,4,88,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,0.0007515158,790,10199
"ESS11e02",11,"2.0","20.11.2024",67967,"HU",0.79973197,0.5732983,0.38747352,0.2221379,60,5,60,0,3,0,2,2,1,2,2,5,4,1,4,7,3,3,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,10,,,,,,,,,,,,,,,2,10,8,7,9,6,6,6,2,5,8,5,4,2,2,4,4,4,0,0,0,7,2,1,1,2,2,3,2,10,88,1,1,6,66,6,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",3,5,3,2,,3,6,2,2,2,2,5,4,2,2,1,1,1,1,5,1,2,2,2,1,1,0.0007343689,830,10276
"ESS11e02",11,"2.0","20.11.2024",67987,"HU",0.8094684,0.49111554,0.38747352,0.19029427,35,3,6666,6,6,6,2,3,3,3,3,6,6,6,6,6,6,6,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,2,2,2,2,2,8,2,2,2,,,,,,,,,66,,,,,,,,,,,,,,,6,7,7,7,7,7,6,6,2,2,2,2,6,3,3,3,3,3,7,7,5,8,2,1,2,2,2,2,3,5,5,1,1,6,66,5,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",3,7,3,2,,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0.00072553585,839,10269
"ESS11e02",11,"2.0","20.11.2024",67991,"HU",0.79614586,0.64838314,0.38747352,0.25123128,60,5,120,2,5,2,2,3,3,3,3,7,5,5,6,6,6,5,1,,,,,,,,,,6,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,10,,,,,,,,,,,,,,,2,7,6,6,6,7,7,5,2,5,1,4,0,3,1,2,4,4,0,0,2,6,4,3,3,2,2,2,3,88,10,1,1,6,66,7,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",3,10,3,2,,1,1,3,2,1,1,2,3,3,1,1,2,1,1,3,1,3,3,1,1,1,0.0007376768,726,10309
"ESS11e02",11,"2.0","20.11.2024",67992,"HU",1.2581804,1.115454,0.38747352,0.43220887,10,4,180,4,4,4,3,2,2,2,1,4,5,5,3,3,5,6,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,66,,,,,,,,,,,,,,,6,88,7,3,3,4,4,3,2,3,2,4,6,4,4,3,4,4,4,5,5,7,2,2,2,2,2,3,3,6,7,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"HUN","000",1,1,"6666",1,"6666",4,3,4,1,,4,5,1,4,2,2,5,3,3,2,2,3,4,2,5,2,2,1,1,5,4,0.00046678388,852,10058
