"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","prtvtdat","prtvtebe","prtvtchr","prtvtccy","prtvtffi","prtvtffr","prtvgde1","prtvgde2","prtvtegr","prtvthhu","prtvteis","prtvteie","prtvteit","prtvclt1","prtvclt2","prtvclt3","prtvtinl","prtvtcno","prtvtfpl","prtvtept","prtvtbrs","prtvtesk","prtvtgsi","prtvtges","prtvtdse","prtvthch","prtvtdgb","contplt","donprty","badge","sgnptit","pbldmna","bctprd","pstplonl","volunfp","clsprty","prtcleat","prtclebe","prtclbhr","prtclccy","prtclgfi","prtclgfr","prtclgde","prtclegr","prtclihu","prtcleis","prtclfie","prtclfit","prtclclt","prtclhnl","prtclcno","prtcljpl","prtclgpt","prtclbrs","prtclesk","prtclgsi","prtcldse","prtclhch","prtcldgb","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","lrnobed","loylead","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgblge","rlgdnme","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","feethngr","facntr","fbrncntc","mocntr","mbrncntc","ccnthum","ccrdprs","wrclmch","vteurmmb","vteubcmb","ipcrtiva","impricha","ipeqopta","ipshabta","impsafea","impdiffa","ipfrulea","ipudrsta","ipmodsta","ipgdtima","impfreea","iphlppla","ipsucesa","ipstrgva","ipadvnta","ipbhprpa","iprspota","iplylfra","impenva","imptrada","impfuna","prob","stratum","psu"
"ESS11e02",11,"2.0","20.11.2024",64619,"ES",0.7985414,0.73085445,2.2531533,1.6467271,4,2,1,1,1,4,7,8,0,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,51,,,,2,2,2,1,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,8,5,4,5,4,6,2,2,4,2,5,2,4,1,1,1,7,8,6,9,3,6,3,2,2,2,3,9,8,1,1,6,66,4,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"GLG","000",1,1,"6666",1,"6666",3,8,3,1,,2,5,2,4,1,1,1,1,1,2,2,1,3,1,4,1,3,1,1,3,2,0.00014458448,315,4384
"ESS11e02",11,"2.0","20.11.2024",64621,"ES",1.2597336,0.8812978,2.2531533,1.985699,3,3,1,2,2,6,5,5,5,6,6,5,1,,,,,,,,,,,,,,,,,,,,,,,,77,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,8,6,6,5,5,5,2,2,4,2,88,4,4,2,2,2,8,7,7,8,5,2,2,2,2,2,3,4,4,2,66,2,66,3,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"BAQ","000",1,1,"6666",1,"6666",5,8,3,55,,4,5,1,5,2,4,5,1,2,3,2,2,5,2,4,2,3,2,2,2,5,0.00009165168,327,4482
"ESS11e02",11,"2.0","20.11.2024",64628,"ES",1.0234654,1.1665488,2.2531533,2.6284134,3,5,1,2,1,0,9,10,0,6,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,77,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,6,77,7,2,6,88,2,8,8,2,4,4,3,1,1,3,3,3,8,7,5,8,7,0,1,2,2,3,3,10,5,1,1,6,66,8,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"CAT","000",1,1,"6666",1,"6666",4,8,4,1,,3,6,2,5,2,4,2,2,1,4,4,1,5,4,5,3,5,1,1,3,4,0.00011280958,305,4324
"ESS11e02",11,"2.0","20.11.2024",64639,"ES",2.3630176,1.4149892,2.2531533,3.1881876,1,3,2,3,2,8,6,4,0,4,7,8,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,7,8,10,7,8,8,2,1,5,1,7,3,4,2,2,2,7,5,5,7,5,2,3,2,2,3,3,8,8,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,7,3,1,,1,5,1,2,3,4,3,2,1,3,1,1,5,3,4,3,4,1,1,4,5,0.000048859856,284,4156
"ESS11e02",11,"2.0","20.11.2024",64650,"ES",0.9505694,0.64921856,2.2531533,1.4627889,2,3,2,3,2,5,4,5,3,3,5,6,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,3,7,4,5,6,4,4,2,1,5,1,6,5,5,7,7,7,7,7,7,5,3,3,2,2,3,3,3,6,6,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,7,4,1,,2,5,1,3,2,5,5,2,2,3,1,3,4,1,5,3,2,2,1,3,5,0.000121460565,294,4200
"ESS11e02",11,"2.0","20.11.2024",64675,"ES",1.0798284,1.1929878,2.2531533,2.6879842,3,3,2,3,2,8,8,8,6,5,4,8,2,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,0,10,8,9,8,9,10,1,1,5,3,4,1,3,1,1,1,10,10,10,10,7,2,3,2,2,2,3,10,10,1,1,6,66,4,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"CO",2019,"SPA","000",1,2,"CO",2,"CO",3,7,3,1,,3,4,3,4,3,4,4,4,4,3,3,4,3,2,3,4,3,4,4,4,4,0.00010692133,280,4049
"ESS11e02",11,"2.0","20.11.2024",64759,"ES",1.9322524,2.2592905,2.2531533,5.0905275,4,1,1,1,1,1,88,5,4,4,88,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,1,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,1,5,0,1,2,2,5,1,10,2,4,4,4,4,1,2,1,6,7,4,5,1,1,5,1,10,7,1,1,6,66,5,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",5,10,5,1,,5,6,1,2,1,6,1,6,1,4,3,3,6,4,5,1,2,1,1,1,5,0.00005975239,282,4151
"ESS11e02",11,"2.0","20.11.2024",64769,"ES",0.924328,0.7579631,2.2531533,1.7078071,3,3,2,3,3,7,6,8,6,6,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,4,7,5,5,6,3,5,3,1,5,1,6,4,4,2,2,2,8,7,4,8,6,2,2,2,1,1,3,7,5,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,7,3,1,,2,2,1,4,1,2,6,1,3,2,1,2,3,3,2,3,5,2,2,6,2,0.0001249088,291,4182
"ESS11e02",11,"2.0","20.11.2024",64807,"ES",1.0012964,0.9588228,2.2531533,2.1603746,2,3,3,3,3,7,6,9,5,5,6,8,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,4,9,5,3,6,7,10,2,2,5,1,8,1,2,2,2,2,7,5,5,9,7,3,4,1,2,2,3,7,7,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,7,3,1,,2,5,1,5,3,2,2,2,2,1,2,2,2,1,2,2,5,2,3,6,2,0.000115307215,319,4414
"ESS11e02",11,"2.0","20.11.2024",64813,"ES",0.8928074,1.0344776,2.2531533,2.3308365,2,2,1,2,2,4,7,9,4,3,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,2,2,1,1,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,7,8,7,4,4,6,6,3,2,4,4,5,2,3,1,1,1,7,8,8,8,5,3,3,1,3,1,3,8,8,1,1,6,66,9,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,8,4,1,,2,6,2,3,2,5,3,2,3,4,2,1,2,2,4,3,4,1,2,2,4,0.00012931871,331,4499
"ESS11e02",11,"2.0","20.11.2024",64816,"ES",0.7985414,0.6945972,2.2531533,1.5650339,1,1,4,3,1,3,8,10,7,3,6,8,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,1,2,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,10,1,1,9,4,8,1,1,5,1,10,2,5,1,1,1,9,10,9,10,7,4,2,2,1,1,3,10,4,1,1,6,66,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",5,10,5,1,,1,6,1,6,1,3,1,1,1,1,1,1,6,1,5,1,5,1,1,3,2,0.00014458448,315,4385
"ESS11e02",11,"2.0","20.11.2024",64833,"ES",0.99445796,1.1555357,2.2531533,2.603599,3,2,3,3,4,6,4,7,4,4,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,66,,,,1,2,1,1,2,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,4,8,6,6,5,7,9,2,1,5,1,6,3,3,3,3,3,5,6,4,7,7,4,4,1,1,1,3,6,6,1,1,6,66,4,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"CAT","000",1,1,"6666",1,"6666",3,6,3,1,,4,3,3,2,2,3,2,2,2,2,2,2,2,5,4,2,3,2,3,2,2,0.00011610013,301,4257
"ESS11e02",11,"2.0","20.11.2024",64851,"ES",0.8289992,0.7074835,2.2531533,1.5940686,3,4,3,3,4,9,9,9,7,5,9,5,2,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,10,9,9,9,9,9,2,1,5,1,8,2,2,1,1,1,10,10,10,10,4,3,2,2,1,2,3,10,10,1,1,6,66,8,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"MX",2017,"SPA","ENG",1,2,"MX",1,"6666",3,10,4,1,,1,5,1,1,1,3,3,1,1,1,1,1,2,2,5,1,3,1,1,1,2,0.00013927238,297,4221
"ESS11e02",11,"2.0","20.11.2024",64871,"ES",1.005283,1.168114,2.2531533,2.6319396,3,2,2,4,3,4,7,9,3,4,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,4,8,7,5,7,6,9,3,1,5,1,8,1,2,1,1,1,7,8,7,9,6,4,3,1,1,1,3,8,6,2,66,2,66,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,6,3,1,,1,4,1,2,1,2,4,1,2,2,1,1,3,3,2,4,5,1,1,5,2,0.00011484995,307,4335
"ESS11e02",11,"2.0","20.11.2024",64911,"ES",0.9166024,1.0062518,2.2531533,2.2672396,3,4,2,4,1,6,8,8,2,1,5,8,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,4,9,6,3,4,9,8,3,5,4,3,5,2,2,3,3,3,6,5,6,9,5,1,3,1,1,2,3,10,8,1,1,6,66,3,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"BO",2007,"SPA","000",1,2,"BO",2,"BO",4,7,4,1,,4,3,3,3,1,4,5,3,2,2,2,2,2,1,4,4,3,2,1,2,2,0.00012596158,310,4100
"ESS11e02",11,"2.0","20.11.2024",64918,"ES",1.1822245,1.3137426,2.2531533,2.9600635,3,1,1,1,3,4,2,8,2,0,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,3,4,10,4,2,4,0,1,4,5,5,1,4,4,4,1,1,1,5,10,5,5,7,0,3,2,2,3,1,5,8,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",2,1,"6666",1,"6666",4,7,4,1,,5,5,1,6,3,5,5,2,2,4,1,1,5,77,6,5,4,3,1,6,5,0.000097660544,283,4153
"ESS11e02",11,"2.0","20.11.2024",64935,"ES",0.8928074,0.78047127,2.2531533,1.7585213,2,1,3,2,3,2,8,9,2,3,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,2,2,2,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,3,5,8,6,0,8,7,6,2,1,5,1,9,1,3,2,2,2,6,8,3,8,6,3,2,1,2,2,2,10,10,1,1,6,66,5,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,8,4,1,,2,5,2,4,2,2,2,2,2,2,2,1,3,2,4,1,2,1,1,1,1,0.00012931871,331,4497
"ESS11e02",11,"2.0","20.11.2024",64940,"ES",0.97141606,0.781376,2.2531533,1.7605599,2,2,1,2,3,4,4,8,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,9,6,5,7,3,7,2,1,5,2,10,3,4,1,1,2,10,5,7,9,3,4,4,1,1,2,3,9,6,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,6,4,1,,3,5,1,5,5,6,2,2,2,5,3,2,6,3,6,3,5,3,2,5,5,0.000118854005,296,4219
"ESS11e02",11,"2.0","20.11.2024",65008,"ES",0.8289992,0.6668205,2.2531533,1.5024488,1,1,1,2,1,3,8,8,2,0,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,77,,,,2,2,2,2,1,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,6,5,8,3,0,2,2,5,3,2,5,4,8,2,5,2,2,2,5,7,5,6,5,4,2,2,2,2,3,10,7,1,1,6,66,5,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,7,3,1,,1,2,1,2,2,2,2,2,2,1,1,1,2,1,5,2,2,1,2,1,3,0.00013927238,297,4221
"ESS11e02",11,"2.0","20.11.2024",65021,"ES",0.8289992,0.650114,2.2531533,1.4648064,2,1,2,1,1,0,3,6,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,2,1,1,1,2,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,6,10,10,2,1,0,4,5,2,2,5,2,2,4,5,4,4,4,3,3,1,6,7,4,3,1,3,3,3,10,5,1,1,6,66,4,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",2,10,3,2,,2,6,1,6,2,2,2,2,2,5,2,2,88,2,5,5,5,2,2,5,2,0.00013927238,297,4222
"ESS11e02",11,"2.0","20.11.2024",65049,"ES",0.7958557,0.759521,2.2531533,1.7113172,1,2,2,2,4,8,2,7,7,7,7,5,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,1,2,8,8,9,7,7,5,1,1,5,1,8,5,4,1,1,1,8,8,8,8,5,4,1,1,2,4,1,9,8,2,66,1,1,0,7,6,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,5,3,1,,1,5,1,4,1,5,6,2,1,3,1,1,5,2,5,2,5,2,2,3,3,0.00014507241,318,4403
"ESS11e02",11,"2.0","20.11.2024",65070,"ES",1.0005656,0.96125907,2.2531533,2.165864,4,1,1,1,5,2,0,6,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,1,5,0,2,3,3,0,4,1,5,1,5,2,4,1,1,1,6,7,5,6,5,1,2,2,2,3,3,5,5,2,66,1,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","GLG",1,1,"6666",1,"6666",4,5,4,2,,4,5,1,2,1,3,4,2,1,4,4,1,3,2,4,4,4,2,1,2,3,0.00011539143,312,4366
"ESS11e02",11,"2.0","20.11.2024",65100,"ES",0.970378,0.6345918,2.2531533,1.4298326,1,5,1,1,4,8,5,10,0,0,5,8,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,6,10,5,0,0,2,2,3,2,1,1,5,2,2,2,2,2,5,5,5,10,5,4,3,2,2,2,3,10,10,1,1,6,66,5,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,5,4,1,,2,4,1,2,2,2,3,3,1,2,2,2,2,1,4,2,5,2,1,2,2,0.00011898115,288,4062
"ESS11e02",11,"2.0","20.11.2024",65101,"ES",0.970378,1.0213176,2.2531533,2.3011851,3,3,2,2,2,5,5,8,0,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,3,5,9,3,2,4,8,3,1,1,5,1,8,1,1,1,3,3,5,7,5,7,7,3,3,2,1,3,3,7,5,2,66,1,1,4,6,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,5,3,1,,1,5,2,4,1,5,5,4,1,3,2,2,3,1,5,3,5,2,2,2,2,0.00011898115,288,4074
"ESS11e02",11,"2.0","20.11.2024",65126,"ES",0.8530056,0.74197185,2.2531533,1.6717763,3,4,1,2,1,3,8,9,0,0,4,5,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,8,4,0,7,5,6,3,2,4,3,7,3,4,3,3,3,5,7,5,9,4,3,3,2,2,3,3,10,8,1,1,6,66,3,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,5,3,1,,2,5,2,5,2,5,5,2,2,5,2,2,5,2,5,3,3,2,2,2,5,0.00013535279,334,4142
"ESS11e02",11,"2.0","20.11.2024",65128,"ES",1.1356705,1.2944407,2.2531533,2.9165733,1,2,1,2,1,0,4,10,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,2,2,2,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,2,10,8,2,0,0,5,8,5,1,5,1,0,2,5,2,2,2,3,6,6,8,7,1,4,2,1,1,3,10,5,1,1,6,66,5,6,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",55,66,6,1,,1,6,1,5,1,5,1,4,1,3,1,1,5,1,5,1,4,2,2,3,5,0.0001016639,304,4302
"ESS11e02",11,"2.0","20.11.2024",65144,"ES",0.970378,1.1014799,2.2531533,2.481803,4,3,1,2,1,4,6,6,4,4,4,6,2,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,6,2,9,6,4,4,5,3,2,1,5,1,8,3,5,2,2,2,8,8,6,8,6,3,5,2,2,4,2,5,5,2,66,2,66,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,7,3,1,,1,5,2,4,2,1,5,2,1,1,2,1,3,3,3,3,5,1,3,6,1,0.00011898115,288,4074
"ESS11e02",11,"2.0","20.11.2024",65173,"ES",1.9322524,2.2023873,2.2531533,4.962316,3,2,1,3,2,6,7,8,7,7,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,77,,,,2,2,2,2,2,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,5,8,6,7,3,4,3,2,3,3,3,1,3,3,3,3,3,3,2,7,5,3,3,2,2,3,3,8,5,1,1,6,66,9,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","CAT",2,1,"6666",1,"6666",5,9,4,1,,6,6,1,5,1,6,4,3,1,6,4,2,6,2,6,1,6,1,1,1,6,0.00005975239,282,4150
"ESS11e02",11,"2.0","20.11.2024",65189,"ES",1.0012964,0.9555823,2.2531533,2.1530733,1,3,3,3,3,9,9,9,6,6,9,8,3,,,,,,,,,,,,,,,,,,,,,,,,66,,,,2,2,2,2,2,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,2,6,5,5,7,6,6,3,1,5,1,6,2,2,2,2,2,7,8,5,7,3,1,2,1,2,3,3,9,9,1,3,6,66,2,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"RO",2006,"SPA","RUM",1,2,"RO",2,"RO",3,6,3,1,,3,4,1,3,1,3,3,2,1,2,1,1,2,1,3,1,1,1,1,1,3,0.000115307215,319,4415
"ESS11e02",11,"2.0","20.11.2024",65190,"ES",0.7968667,0.5574806,2.2531533,1.2560892,3,3,2,3,2,5,6,9,5,5,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,77,,,,1,2,2,2,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,6,5,8,7,6,6,8,6,2,2,4,2,5,4,3,2,2,2,5,5,5,9,5,2,2,2,3,2,3,10,9,1,1,6,66,5,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,4,3,1,,4,5,2,5,2,5,5,2,2,5,4,2,5,2,6,3,3,2,2,4,4,0.00014488834,330,4134
"ESS11e02",11,"2.0","20.11.2024",65243,"ES",0.99445796,1.2205515,2.2531533,2.7500896,4,3,1,2,1,3,5,7,2,2,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,77,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,5,9,4,5,5,6,6,4,1,5,1,5,1,4,3,3,3,6,4,4,10,4,2,3,2,2,1,3,8,6,2,66,2,66,6,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",3,0,1,1,,3,2,1,2,2,4,4,2,2,1,1,2,4,5,6,3,4,2,4,4,1,0.00011610013,301,4241
"ESS11e02",11,"2.0","20.11.2024",65253,"ES",1.0353187,0.9125251,2.2531533,2.056059,3,3,1,3,1,6,7,8,5,4,6,7,3,,,,,,,,,,,,,,,,,,,,,,,,66,,,,1,2,2,2,2,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,3,3,7,7,7,7,8,8,1,2,3,3,7,2,3,1,1,2,10,7,6,10,5,4,2,2,1,1,3,8,7,1,4,6,66,7,6,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"AR",2019,"SPA","000",1,2,"AR",2,"UY",4,6,3,1,,3,5,1,5,4,3,4,1,3,3,1,3,4,3,3,3,5,2,2,4,4,0.00011151801,299,4092
"ESS11e02",11,"2.0","20.11.2024",65287,"ES",0.970378,1.0720677,2.2531533,2.4155328,4,1,2,1,2,8,4,8,0,0,4,6,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,1,1,2,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,6,77,8,3,5,3,7,5,4,1,5,1,5,1,3,1,1,1,5,10,8,10,2,2,2,1,2,1,3,8,5,1,1,6,66,4,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,9,5,2,,2,3,1,4,1,3,5,2,3,3,2,1,3,1,5,4,4,1,1,5,3,0.00011898115,288,4081
"ESS11e02",11,"2.0","20.11.2024",65296,"ES",1.0012964,0.90251297,2.2531533,2.0335,1,2,3,2,3,4,4,5,3,3,7,6,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,2,2,2,1,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,3,8,7,2,8,5,7,1,1,5,1,8,4,3,1,1,1,8,9,6,9,6,4,3,2,2,1,3,6,7,2,66,2,66,0,7,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",5,7,4,1,,2,3,1,4,5,3,5,2,2,1,1,1,3,2,3,1,3,1,1,5,3,0.000115307215,319,4443
"ESS11e02",11,"2.0","20.11.2024",65302,"ES",0.9166024,0.9740649,2.2531533,2.1947174,3,1,1,3,2,9,10,10,6,5,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,1,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,7,8,4,3,7,6,7,2,1,5,1,7,1,2,2,2,2,6,7,8,8,6,3,3,2,1,2,3,9,7,2,66,1,1,5,5,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,4,3,1,,4,4,1,2,1,2,2,2,2,2,2,2,2,3,3,3,2,2,3,2,2,0.00012596158,310,4104
"ESS11e02",11,"2.0","20.11.2024",65304,"ES",1.0462801,0.9575939,2.2531533,2.157606,3,3,2,3,2,8,8,8,5,4,8,7,1,,,,,,,,,,,,,,,,,,,,,,,,2,,,,2,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,6,7,9,7,7,7,7,6,2,2,2,2,8,2,3,2,2,3,7,8,7,8,6,1,3,2,1,2,3,9,8,1,1,6,66,6,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","000",1,1,"6666",1,"6666",4,7,4,1,,2,4,2,5,2,2,4,2,2,4,2,2,4,2,4,4,4,2,2,2,5,0.000110349705,334,4141
"ESS11e02",11,"2.0","20.11.2024",65311,"ES",1.0092993,1.0262424,2.2531533,2.3122814,4,1,3,2,2,4,4,7,0,0,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,3,,,,1,2,2,2,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,2,8,8,1,0,2,3,7,4,1,5,1,5,1,5,3,3,3,5,10,77,8,6,3,3,2,3,2,3,8,3,7,66,1,1,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"SPA","ENG",1,1,"6666",1,"6666",3,9,2,55,,1,4,1,4,4,2,4,2,3,4,4,1,2,1,1,5,4,1,1,1,1,0.00011439292,281,4146
